,zip,city,pop,state,loc
18766,61469,OQUAWKA,2410,IL,"['-90.930199', '40.944174']"
18767,61470,PRAIRIE CITY,651,IL,"['-90.472748', '40.617952']"
18768,61471,RARITAN,345,IL,"['-90.831891', '40.687808']"
18769,61472,RIO,570,IL,"['-90.389978', '41.110319']"
18770,61473,ROSEVILLE,1734,IL,"['-90.65145', '40.723821']"
18771,61474,SAINT AUGUSTINE,376,IL,"['-90.379781', '40.7289']"
18772,61475,SCIOTA,622,IL,"['-90.707999', '40.567361']"
18773,61476,SEATON,704,IL,"['-90.825654', '41.073222']"
18774,61477,SMITHFIELD,647,IL,"['-90.285601', '40.48551']"
18775,61478,SMITHSHIRE,568,IL,"['-90.739874', '40.740021']"
18776,61479,SPEER,398,IL,"['-89.693254', '41.009682']"
18777,61480,STRONGHURST,1055,IL,"['-90.925702', '40.752265']"
18778,61482,TABLE GROVE,429,IL,"['-90.423901', '40.378441']"
18779,61483,TOULON,2378,IL,"['-89.860584', '41.100949']"
18780,61484,VERMONT,1112,IL,"['-90.422028', '40.30623']"
18781,61485,VICTORIA,669,IL,"['-90.093325', '41.025635']"
18782,61486,VIOLA,1651,IL,"['-90.593583', '41.202422']"
18783,61488,WATAGA,1197,IL,"['-90.27231', '41.022351']"
18784,61489,WILLIAMSFIELD,912,IL,"['-90.026725', '40.927724']"
18785,61490,WOODHULL,1390,IL,"['-90.283282', '41.184887']"
18786,61491,WYOMING,1818,IL,"['-89.778238', '41.059879']"
18787,61501,ASTORIA,2093,IL,"['-90.344254', '40.231144']"
18788,61516,BENSON,838,IL,"['-89.116501', '40.83058']"
18789,61517,BRIMFIELD,1177,IL,"['-89.897038', '40.840654']"
18790,61518,OAK HILL,1007,IL,"['-89.83725', '40.786938']"
18791,61519,BRYANT,1017,IL,"['-90.066134', '40.483072']"
18792,61520,CANTON,16309,IL,"['-90.024151', '40.560137']"
18793,61523,CHILLICOTHE,9929,IL,"['-89.506793', '40.901349']"
18794,61524,DUNFERMLINE,319,IL,"['-90.031349', '40.490342']"
18795,61525,DUNLAP,4669,IL,"['-89.639655', '40.844417']"
18796,61526,EDELSTEIN,1866,IL,"['-89.585812', '40.945367']"
18797,61528,EDWARDS,2896,IL,"['-89.705344', '40.764362']"
18798,61529,ELMWOOD,2698,IL,"['-89.928882', '40.772594']"
18799,61530,EUREKA,5688,IL,"['-89.270561', '40.715249']"
18800,61531,MIDDLEGROVE,3569,IL,"['-90.013434', '40.690265']"
18801,61532,FOREST CITY,670,IL,"['-89.833426', '40.35942']"
18802,61533,GLASFORD,2531,IL,"['-89.811326', '40.575976']"
18803,61534,GREEN VALLEY,1800,IL,"['-89.654925', '40.41978']"
18804,61536,HANNA CITY,3255,IL,"['-89.795242', '40.679776']"
18805,61537,HENRY,3255,IL,"['-89.374328', '41.111543']"
18806,61539,KINGSTON MINES,1745,IL,"['-89.806791', '40.49028']"
18807,61540,LACON,2809,IL,"['-89.400842', '41.021587']"
18808,61542,LEWISTOWN,3849,IL,"['-90.156287', '40.383046']"
18809,61543,LIVERPOOL,730,IL,"['-90.038972', '40.411574']"
18810,61544,LONDON MILLS,746,IL,"['-90.261594', '40.694954']"
18811,61545,CAZENOVIA,1247,IL,"['-89.370399', '40.871082']"
18812,61546,MANITO,2593,IL,"['-89.789791', '40.415991']"
18813,61547,MAPLETON,2593,IL,"['-89.718429', '40.611699']"
18814,61548,METAMORA,9052,IL,"['-89.430876', '40.784428']"
18815,61550,MORTON,15207,IL,"['-89.460445', '40.614771']"
18816,61554,PEKIN,44902,IL,"['-89.624332', '40.567435']"
18817,61559,PRINCEVILLE,3210,IL,"['-89.772285', '40.909277']"
18818,61560,PUTNAM,724,IL,"['-89.440901', '41.19486']"
18819,61561,ROANOKE,2653,IL,"['-89.209334', '40.795601']"
18820,61563,SAINT DAVID,241,IL,"['-90.043739', '40.522571']"
18821,61565,SPARLAND,1190,IL,"['-89.45711', '41.013366']"
18822,61567,TOPEKA,969,IL,"['-89.93263', '40.38108']"
18823,61568,TREMONT,4492,IL,"['-89.483316', '40.505337']"
18824,61569,TRIVOLI,1166,IL,"['-89.913546', '40.679506']"
18825,61570,WASHBURN,1771,IL,"['-89.283049', '40.91413']"
18826,61571,SUNNYLAND,18931,IL,"['-89.447926', '40.699364']"
18827,61572,YATES CITY,1402,IL,"['-90.026481', '40.787826']"
18828,61602,PEORIA,740,IL,"['-89.601178', '40.687987']"
18829,61603,PEORIA HEIGHTS,20163,IL,"['-89.580813', '40.713915']"
18830,61604,PEORIA,33171,IL,"['-89.632377', '40.711142']"
18831,61605,PEORIA,20320,IL,"['-89.626325', '40.677512']"
18832,61606,PEORIA,10299,IL,"['-89.612189', '40.698926']"
18833,61607,BARTONVILLE,10389,IL,"['-89.673898', '40.652434']"
18834,61611,EAST PEORIA,29630,IL,"['-89.55141', '40.673121']"
18835,61614,PEORIA HEIGHTS,35177,IL,"['-89.603295', '40.75481']"
18836,61615,PEORIA,15452,IL,"['-89.632083', '40.770165']"
18837,61701,BLOOMINGTON,35218,IL,"['-88.989318', '40.478295']"
18838,61704,BLOOMINGTON,24135,IL,"['-88.962466', '40.471618']"
18839,61720,ANCHOR,393,IL,"['-88.526581', '40.544091']"
18840,61721,ARMINGTON,1163,IL,"['-89.321775', '40.317046']"
18841,61722,ARROWSMITH,813,IL,"['-88.629648', '40.411966']"
18842,61723,ATLANTA,1978,IL,"['-89.230021', '40.258624']"
18843,61724,BELLFLOWER,702,IL,"['-88.522702', '40.340091']"
18844,61725,CARLOCK,1066,IL,"['-89.109779', '40.602898']"
18845,61726,CHENOA,2898,IL,"['-88.721853', '40.744633']"
18846,61727,CLINTON,10043,IL,"['-88.96266', '40.148708']"
18847,61728,COLFAX,1391,IL,"['-88.620016', '40.570377']"
18848,61729,CONGERVILLE,802,IL,"['-89.199397', '40.620762']"
18849,61730,COOKSVILLE,478,IL,"['-88.735047', '40.536014']"
18850,61731,CROPSEY,240,IL,"['-88.494343', '40.602983']"
18851,61732,DANVERS,1825,IL,"['-89.188487', '40.536353']"
18852,61733,DEER CREEK,2277,IL,"['-89.3003', '40.627992']"
18853,61734,DELAVAN,2285,IL,"['-89.532133', '40.369029']"
18854,61735,DEWITT,417,IL,"['-88.763672', '40.184759']"
18855,61736,HOLDER,992,IL,"['-88.870814', '40.380858']"
18856,61737,ELLSWORTH,660,IL,"['-88.737121', '40.443154']"
18857,61738,EL PASO,3338,IL,"['-89.011952', '40.738948']"
18858,61739,FAIRBURY,4706,IL,"['-88.516486', '40.745033']"
18859,61740,FLANAGAN,1424,IL,"['-88.86196', '40.879003']"
18860,61741,FORREST,1809,IL,"['-88.411143', '40.751324']"
18861,61743,GRAYMONT,180,IL,"['-88.760299', '40.90663']"
18862,61744,GRIDLEY,2142,IL,"['-88.884044', '40.74387']"
18863,61745,HEYWORTH,2934,IL,"['-88.977608', '40.3307']"
18864,61747,HOPEDALE,1355,IL,"['-89.421398', '40.427318']"
18865,61748,HUDSON,1850,IL,"['-88.975931', '40.620485']"
18866,61749,KENNEY,789,IL,"['-89.078925', '40.10247']"
18867,61752,LE ROY,3379,IL,"['-88.759813', '40.346781']"
18868,61753,LEXINGTON,3098,IL,"['-88.806203', '40.635685']"
18869,61754,MC LEAN,1432,IL,"['-89.164483', '40.328159']"
18870,61755,MACKINAW,2772,IL,"['-89.345795', '40.539643']"
18871,61756,MAROA,1883,IL,"['-88.957769', '40.034159']"
18872,61759,MINIER,1483,IL,"['-89.316484', '40.435889']"
18873,61760,MINONK,2559,IL,"['-89.034863', '40.898501']"
18874,61761,NORMAL,40851,IL,"['-88.988287', '40.512446']"
18875,61764,PONTIAC,14036,IL,"['-88.632775', '40.876404']"
18876,61769,SAUNEMIN,683,IL,"['-88.40936', '40.888516']"
18877,61770,SAYBROOK,1051,IL,"['-88.524656', '40.432005']"
18878,61771,SECOR,952,IL,"['-89.127065', '40.722402']"
18879,61772,SHIRLEY,332,IL,"['-89.082181', '40.417437']"
18880,61773,SIBLEY,608,IL,"['-88.38146', '40.582315']"
18881,61774,STANFORD,996,IL,"['-89.216434', '40.437575']"
18882,61775,STRAWN,322,IL,"['-88.404036', '40.647615']"
18883,61776,TOWANDA,1191,IL,"['-88.88865', '40.553326']"
18884,61777,WAPELLA,1031,IL,"['-88.967264', '40.232305']"
18885,61778,WAYNESVILLE,768,IL,"['-89.114299', '40.243673']"
18886,61801,URBANA,46110,IL,"['-88.203631', '40.109522']"
18887,61810,ALLERTON,405,IL,"['-87.931235', '39.918818']"
18888,61811,ALVIN,817,IL,"['-87.608003', '40.3007']"
18889,61812,ARMSTRONG,247,IL,"['-87.894256', '40.217548']"
18890,61813,BEMENT,1928,IL,"['-88.56877', '39.922207']"
18891,61814,BISMARCK,1476,IL,"['-87.613769', '40.255187']"
18892,61816,BROADLANDS,481,IL,"['-87.994831', '39.914247']"
18893,61817,CATLIN,3359,IL,"['-87.711255', '40.069922']"
18894,61818,CERRO GORDO,2060,IL,"['-88.725634', '39.868062']"
18895,61820,CHAMPAIGN,33409,IL,"['-88.240747', '40.111017']"
18896,61821,CHAMPAIGN,37547,IL,"['-88.278847', '40.107262']"
18897,61830,CISCO,732,IL,"['-88.696153', '39.997164']"
18898,61831,COLLISON,421,IL,"['-87.798709', '40.220737']"
18899,61832,DANVILLE,49857,IL,"['-87.621737', '40.136976']"
18900,61833,TILTON,2945,IL,"['-87.644048', '40.096406']"
18901,61839,DE LAND,848,IL,"['-88.639193', '40.110656']"
18902,61840,DEWEY,548,IL,"['-88.276966', '40.313055']"
18903,61841,FAIRMOUNT,1317,IL,"['-87.836456', '40.037329']"
18904,61842,FARMER CITY,2889,IL,"['-88.663385', '40.244689']"
18905,61843,FISHER,2823,IL,"['-88.355991', '40.299126']"
18906,61844,FITHIAN,673,IL,"['-87.879713', '40.11924']"
18907,61845,FOOSLAND,319,IL,"['-88.420177', '40.35537']"
18908,61846,GEORGETOWN,4534,IL,"['-87.63648', '39.97922']"
18909,61847,GIFFORD,1459,IL,"['-88.031705', '40.302755']"
18910,61849,HOMER,1624,IL,"['-87.962742', '40.034619']"
18911,61850,INDIANOLA,715,IL,"['-87.73882', '39.926819']"
18912,61851,IVESDALE,596,IL,"['-88.445095', '39.950233']"
18913,61852,LONGVIEW,555,IL,"['-88.075282', '39.901241']"
18914,61853,MAHOMET,8734,IL,"['-88.39283', '40.196437']"
18915,61854,MANSFIELD,1407,IL,"['-88.517895', '40.214697']"
18916,61855,MILMINE,148,IL,"['-88.648696', '39.900702']"
18917,61856,MONTICELLO,5339,IL,"['-88.568555', '40.02632']"
18918,61858,OAKWOOD,2852,IL,"['-87.7825', '40.116656']"
18919,61859,OGDEN,1397,IL,"['-87.966499', '40.140117']"
18920,61862,PENFIELD,601,IL,"['-87.95702', '40.310137']"
18921,61863,PESOTUM,774,IL,"['-88.274331', '39.9151']"
18922,61864,PHILO,1377,IL,"['-88.159506', '40.005156']"
18923,61865,POTOMAC,1544,IL,"['-87.823192', '40.309']"
18924,61866,RANTOUL,11146,IL,"['-88.146179', '40.310742']"
18925,61868,RANTOUL,7185,IL,"['-88.149884', '40.295886']"
18926,61870,RIDGE FARM,2094,IL,"['-87.634578', '39.915455']"
18927,61872,SADORUS,1022,IL,"['-88.344717', '39.961312']"
18928,61873,SAINT JOSEPH,4168,IL,"['-88.047232', '40.120736']"
18929,61874,SAVOY,2972,IL,"['-88.252837', '40.065373']"
18930,61875,SEYMOUR,1135,IL,"['-88.394431', '40.103471']"
18931,61876,SIDELL,703,IL,"['-87.824802', '39.911018']"
18932,61877,SIDNEY,1521,IL,"['-88.069029', '40.023206']"
18933,61878,THOMASBORO,1638,IL,"['-88.183033', '40.240206']"
18934,61880,TOLONO,2837,IL,"['-88.259641', '39.985006']"
18935,61882,WELDON,579,IL,"['-88.753055', '40.117741']"
18936,61883,WESTVILLE,4398,IL,"['-87.635952', '40.045113']"
18937,61884,WHITE HEATH,1481,IL,"['-88.519297', '40.100911']"
18938,61910,ARCOLA,3132,IL,"['-88.303679', '39.687001']"
18939,61911,ARTHUR,4951,IL,"['-88.455509', '39.707679']"
18940,61912,ASHMORE,1467,IL,"['-88.034097', '39.525428']"
18941,61913,ATWOOD,2455,IL,"['-88.449446', '39.804368']"
18942,61914,BETHANY,1983,IL,"['-88.754301', '39.634754']"
18943,61917,BROCTON,748,IL,"['-87.926258', '39.692311']"
18944,61919,CAMARGO,1015,IL,"['-88.146815', '39.799955']"
18945,61920,CHARLESTON,22767,IL,"['-88.176115', '39.486933']"
18946,61924,CHRISMAN,2269,IL,"['-87.655552', '39.799572']"
18947,61925,DALTON CITY,715,IL,"['-88.797459', '39.711943']"
18948,61928,GAYS,678,IL,"['-88.524153', '39.479553']"
18949,61929,HAMMOND,797,IL,"['-88.579305', '39.79465']"
18950,61930,HINDSBORO,811,IL,"['-88.148611', '39.701799']"
18951,61931,HUMBOLDT,856,IL,"['-88.314089', '39.60118']"
18952,61932,HUME,593,IL,"['-87.874659', '39.800882']"
18953,61933,KANSAS,1114,IL,"['-87.935238', '39.552533']"
18954,61937,LOVINGTON,1995,IL,"['-88.641675', '39.719192']"
18955,61938,MATTOON,23012,IL,"['-88.376152', '39.480184']"
18956,61940,METCALF,554,IL,"['-87.795524', '39.800847']"
18957,61942,NEWMAN,1591,IL,"['-88.000055', '39.784788']"
18958,61943,OAKLAND,1447,IL,"['-88.025325', '39.651618']"
18959,61944,PARIS,12509,IL,"['-87.697631', '39.613219']"
18960,61951,SULLIVAN,6946,IL,"['-88.603767', '39.593431']"
18961,61953,TUSCOLA,5056,IL,"['-88.281585', '39.799509']"
18962,61956,VILLA GROVE,3259,IL,"['-88.161635', '39.868716']"
18963,61957,WINDSOR,2019,IL,"['-88.585747', '39.430198']"
18964,62001,ALHAMBRA,1543,IL,"['-89.744123', '38.882211']"
18965,62002,ALTON,37541,IL,"['-90.156806', '38.908651']"
18966,62006,BATCHTOWN,579,IL,"['-90.659114', '39.072468']"
18967,62009,BENLD,1604,IL,"['-89.803057', '39.093903']"
18968,62010,BETHALTO,10587,IL,"['-90.034447', '38.907353']"
18969,62011,BINGHAM,565,IL,"['-89.195789', '39.14667']"
18970,62012,BRIGHTON,6467,IL,"['-90.144312', '39.036098']"
18971,62013,MEPPEN,814,IL,"['-90.590696', '38.937115']"
18972,62014,BUNKER HILL,3052,IL,"['-89.962379', '39.040827']"
18973,62015,BUTLER,570,IL,"['-89.530535', '39.211419']"
18974,62016,CARROLLTON,3079,IL,"['-90.409211', '39.300937']"
18975,62017,COFFEEN,1207,IL,"['-89.39454', '39.090757']"
18976,62018,COTTAGE HILLS,4437,IL,"['-90.082632', '38.912377']"
18977,62019,DONNELLSON,1010,IL,"['-89.490858', '39.034422']"
18978,62021,DORSEY,652,IL,"['-89.978635', '38.983237']"
18979,62022,DOW,1758,IL,"['-90.301059', '39.031198']"
18980,62024,EAST ALTON,13839,IL,"['-90.083045', '38.88031']"
18981,62025,EDWARDSVILLE,19241,IL,"['-89.963697', '38.804967']"
18982,62027,ELDRED,907,IL,"['-90.532874', '39.283592']"
18983,62028,ELSAH,2553,IL,"['-90.331913', '38.961297']"
18984,62030,FIDELITY,655,IL,"['-90.198803', '39.132286']"
18985,62031,FIELDON,1382,IL,"['-90.529742', '39.108608']"
18986,62032,FILLMORE,977,IL,"['-89.294551', '39.103872']"
18987,62033,DORCHESTER,6518,IL,"['-89.818577', '39.136106']"
18988,62034,GLEN CARBON,9729,IL,"['-89.970583', '38.760871']"
18989,62035,GODFREY,13959,IL,"['-90.206024', '38.946035']"
18990,62036,GOLDEN EAGLE,266,IL,"['-90.560199', '38.896138']"
18991,62037,GRAFTON,2036,IL,"['-90.432335', '39.002134']"
18992,62040,MITCHELL,48697,IL,"['-90.115822', '38.721572']"
18993,62044,GREENFIELD,1718,IL,"['-90.208851', '39.349058']"
18994,62045,HAMBURG,383,IL,"['-90.699546', '39.223488']"
18995,62046,HAMEL,1685,IL,"['-89.872678', '38.878433']"
18996,62047,HARDIN,1232,IL,"['-90.624002', '39.154652']"
18997,62048,HARTFORD,3763,IL,"['-90.074533', '38.829852']"
18998,62049,HILLSBORO,7916,IL,"['-89.488146', '39.149412']"
18999,62050,HILLVIEW,795,IL,"['-90.512837', '39.467373']"
19000,62051,IRVING,909,IL,"['-89.41043', '39.208903']"
19001,62052,JERSEYVILLE,9439,IL,"['-90.333757', '39.121324']"
19002,62053,KAMPSVILLE,623,IL,"['-90.626934', '39.306388']"
19003,62054,KANE,1044,IL,"['-90.37188', '39.203688']"
19004,62056,LITCHFIELD,9172,IL,"['-89.649915', '39.179345']"
19005,62060,MADISON,7556,IL,"['-90.156585', '38.68109']"
19006,62061,MARINE,2020,IL,"['-89.821376', '38.785458']"
19007,62063,MEDORA,531,IL,"['-90.154225', '39.198593']"
19008,62065,MICHAEL,343,IL,"['-90.633498', '39.21821']"
19009,62067,MORO,2775,IL,"['-89.961771', '38.931769']"
19010,62069,MOUNT OLIVE,3443,IL,"['-89.744842', '39.070504']"
19011,62070,MOZIER,241,IL,"['-90.714978', '39.287719']"
19012,62074,NEW DOUGLAS,2464,IL,"['-89.739235', '38.967633']"
19013,62075,NOKOMIS,4576,IL,"['-89.285297', '39.303642']"
19014,62079,PIASA,863,IL,"['-90.131147', '39.151697']"
19015,62080,RAMSEY,4166,IL,"['-89.105147', '39.078123']"
19016,62081,ROCKBRIDGE,718,IL,"['-90.255818', '39.283146']"
19017,62082,ROODHOUSE,3020,IL,"['-90.349814', '39.484646']"
19018,62083,ROSAMOND,443,IL,"['-89.1846', '39.389229']"
19019,62084,ROXANA,1513,IL,"['-90.07978', '38.848154']"
19020,62086,SORENTO,2127,IL,"['-89.565347', '38.969342']"
19021,62088,STAUNTON,5482,IL,"['-89.785697', '39.01348']"
19022,62090,VENICE,1559,IL,"['-90.168928', '38.67063']"
19023,62091,WALSHVILLE,359,IL,"['-89.634968', '39.047257']"
19024,62092,WHITE HALL,3882,IL,"['-90.401899', '39.428804']"
19025,62094,WITT,1251,IL,"['-89.341426', '39.246919']"
19026,62095,WOOD RIVER,10817,IL,"['-90.087507', '38.864279']"
19027,62097,WORDEN,1818,IL,"['-89.853214', '38.944895']"
19028,62201,SAUGET,11213,IL,"['-90.138066', '38.631538']"
19029,62203,EAST SAINT LOUIS,12435,IL,"['-90.074449', '38.599191']"
19030,62204,WASHINGTON PARK,14425,IL,"['-90.102008', '38.631335']"
19031,62205,EAST SAINT LOUIS,14488,IL,"['-90.127502', '38.614947']"
19032,62206,CAHOKIA,20356,IL,"['-90.16587', '38.561899']"
19033,62207,ALORTON,11681,IL,"['-90.12829', '38.58734']"
19034,62208,FAIRVIEW HEIGHTS,10882,IL,"['-90.007093', '38.596044']"
19035,62214,VENEDY,539,IL,"['-89.52273', '38.360422']"
19036,62215,ALBERS,1641,IL,"['-89.620151', '38.531955']"
19037,62217,BALDWIN,1093,IL,"['-89.841391', '38.175351']"
19038,62218,BARTELSO,1270,IL,"['-89.457841', '38.53851']"
19039,62220,BELLEVILLE,23454,IL,"['-89.984693', '38.512677']"
19040,62221,BELLEVILLE,29321,IL,"['-89.958302', '38.539639']"
19041,62223,BELLEVILLE,34650,IL,"['-90.037775', '38.545581']"
19042,62225,SCOTT A F B,7391,IL,"['-89.858775', '38.54692']"
19043,62230,BREESE,4882,IL,"['-89.52838', '38.618802']"
19044,62231,CARLYLE,6529,IL,"['-89.380544', '38.606609']"
19045,62232,CASEYVILLE,7601,IL,"['-90.013486', '38.634458']"
19046,62233,CHESTER,9436,IL,"['-89.821807', '37.918822']"
19047,62234,COLLINSVILLE,33686,IL,"['-89.98529', '38.683545']"
19048,62236,COLUMBIA,8489,IL,"['-90.202717', '38.432469']"
19049,62237,SWANWICK,2359,IL,"['-89.582064', '38.176401']"
19050,62238,CUTLER,787,IL,"['-89.566127', '38.042663']"
19051,62239,DUPO,5663,IL,"['-90.194188', '38.514771']"
19052,62240,EAST CARONDELET,1579,IL,"['-90.220782', '38.534912']"
19053,62241,ELLIS GROVE,999,IL,"['-89.900847', '38.005358']"
19054,62242,EVANSVILLE,1540,IL,"['-89.917028', '38.09258']"
19055,62243,FREEBURG,5837,IL,"['-89.91806', '38.408016']"
19056,62244,FULTS,635,IL,"['-90.197353', '38.179736']"
19057,62245,GERMANTOWN,1773,IL,"['-89.54134', '38.548677']"
19058,62246,GREENVILLE,7623,IL,"['-89.405185', '38.893338']"
19059,62248,HECKER,1454,IL,"['-89.983115', '38.281039']"
19060,62249,HIGHLAND,6772,IL,"['-89.678894', '38.763086']"
19061,62253,KEYESPORT,1464,IL,"['-89.306323', '38.738773']"
19062,62254,LEBANON,4950,IL,"['-89.799213', '38.60528']"
19063,62255,LENZBURG,1316,IL,"['-89.792202', '38.295003']"
19064,62256,MAEYSTOWN,592,IL,"['-90.20178', '38.24112']"
19065,62257,MARISSA,2634,IL,"['-89.750119', '38.245455']"
19066,62258,MASCOUTAH,8151,IL,"['-89.787745', '38.474496']"
19067,62260,MILLSTADT,4979,IL,"['-90.088818', '38.444264']"
19068,62261,MODOC,381,IL,"['-90.016261', '38.050683']"
19069,62262,MULBERRY GROVE,1721,IL,"['-89.246297', '38.931082']"
19070,62263,NASHVILLE,4546,IL,"['-89.384058', '38.335208']"
19071,62264,NEW ATHENS,2488,IL,"['-89.872777', '38.315998']"
19072,62265,NEW BADEN,3455,IL,"['-89.692232', '38.531485']"
19073,62268,OAKDALE,1348,IL,"['-89.596046', '38.257285']"
19074,62269,SHILOH,21198,IL,"['-89.9093', '38.59052']"
19075,62271,OKAWVILLE,2187,IL,"['-89.523045', '38.431862']"
19076,62272,PERCY,1241,IL,"['-89.616961', '38.01261']"
19077,62274,PINCKNEYVILLE,7013,IL,"['-89.38578', '38.090327']"
19078,62275,POCAHONTAS,3279,IL,"['-89.524684', '38.78456']"
19079,62277,PRAIRIE DU ROCHE,1017,IL,"['-90.090147', '38.085468']"
19080,62278,RED BUD,4923,IL,"['-89.988356', '38.190738']"
19081,62279,RENAULT,929,IL,"['-90.095043', '38.170396']"
19082,62280,ROCKWOOD,770,IL,"['-89.621445', '37.832201']"
19083,62281,SAINT JACOB,5477,IL,"['-89.669616', '38.72448']"
19084,62283,SHATTUC,1079,IL,"['-89.205436', '38.643533']"
19085,62284,SMITHBORO,771,IL,"['-89.326556', '38.873893']"
19086,62285,SMITHTON,2749,IL,"['-89.989604', '38.423137']"
19087,62286,SPARTA,8035,IL,"['-89.703458', '38.131815']"
19088,62288,STEELEVILLE,2951,IL,"['-89.666458', '38.005713']"
19089,62293,TRENTON,5574,IL,"['-89.644696', '38.619102']"
19090,62294,TROY,10526,IL,"['-89.870848', '38.724275']"
19091,62295,VALMEYER,1841,IL,"['-90.309234', '38.295163']"
19092,62297,WALSH,801,IL,"['-89.829658', '38.020286']"
19093,62298,WATERLOO,8482,IL,"['-90.147773', '38.322273']"
19094,62301,QUINCY,52014,IL,"['-91.376284', '39.930701']"
19095,62311,AUGUSTA,867,IL,"['-90.955416', '40.234109']"
19096,62312,BARRY,2697,IL,"['-91.026482', '39.704662']"
19097,62313,BASCO,399,IL,"['-91.196983', '40.328303']"
19098,62314,BAYLIS,628,IL,"['-90.883216', '39.761201']"
19099,62316,BOWEN,693,IL,"['-91.070491', '40.234076']"
19100,62318,BURNSIDE,770,IL,"['-91.142392', '40.497445']"
19101,62319,CAMDEN,317,IL,"['-90.754433', '40.151076']"
19102,62320,CAMP POINT,2113,IL,"['-91.076926', '40.029285']"
19103,62321,CARTHAGE,4171,IL,"['-91.100522', '40.412937']"
19104,62323,CHAMBERSBURG,203,IL,"['-90.663017', '39.807058']"
19105,62324,CLAYTON,1354,IL,"['-90.955394', '40.013342']"
19106,62325,COATSBURG,446,IL,"['-91.174733', '40.055385']"
19107,62326,COLCHESTER,2470,IL,"['-90.78456', '40.415643']"
19108,62330,PONTOOSUC,2146,IL,"['-91.163454', '40.620062']"
19109,62332,DETROIT,353,IL,"['-90.65449', '39.618307']"
19110,62334,ELVASTON,449,IL,"['-91.21642', '40.40662']"
19111,62338,FOWLER,508,IL,"['-91.245226', '39.992504']"
19112,62339,GOLDEN,938,IL,"['-91.029588', '40.120257']"
19113,62340,GRIGGSVILLE,1611,IL,"['-90.724891', '39.708378']"
19114,62341,HAMILTON,5574,IL,"['-91.344042', '40.439213']"
19115,62343,HULL,892,IL,"['-91.233844', '39.718562']"
19116,62344,HUNTSVILLE,189,IL,"['-90.853136', '40.154396']"
19117,62345,KINDERHOOK,427,IL,"['-91.163728', '39.695313']"
19118,62346,LA PRAIRIE,218,IL,"['-90.984387', '40.157191']"
19119,62347,LIBERTY,1331,IL,"['-91.08688', '39.889176']"
19120,62348,LIMA,559,IL,"['-91.386756', '40.170098']"
19121,62349,LORAINE,634,IL,"['-91.21301', '40.153197']"
19122,62351,MENDON,1462,IL,"['-91.289923', '40.085658']"
19123,62352,MILTON,548,IL,"['-90.644346', '39.550811']"
19124,62353,MOUNT STERLING,4058,IL,"['-90.741424', '39.980279']"
19125,62355,NEBO,1011,IL,"['-90.7692', '39.420181']"
19126,62356,NEW CANTON,658,IL,"['-91.088556', '39.634242']"
19127,62357,NEW SALEM,292,IL,"['-90.843986', '39.699573']"
19128,62358,NIOTA,672,IL,"['-91.299136', '40.597753']"
19129,62359,PALOMA,254,IL,"['-91.205287', '40.036616']"
19130,62360,PAYSON,1939,IL,"['-91.262676', '39.815253']"
19131,62361,PEARL,415,IL,"['-90.637954', '39.444072']"
19132,62362,PERRY,703,IL,"['-90.746105', '39.787042']"
19133,62363,PITTSFIELD,5678,IL,"['-90.807269', '39.601306']"
19134,62365,PLAINVILLE,986,IL,"['-91.143598', '39.800448']"
19135,62366,PLEASANT HILL,1521,IL,"['-90.877011', '39.446697']"
19136,62367,COLMAR,1425,IL,"['-90.873815', '40.288493']"
